Path,Name,Sex,Age,Phone,ID_Number,Address,Frontal/Lateral,AP/PA,No Finding,Enlarged Cardiomediastinum,Cardiomegaly,Lung Opacity,Lung Lesion,Edema,Consolidation,Pneumonia,Atelectasis,Pneumothorax,Pleural Effusion,Pleural Other,Fracture,Support Devices
CheXpert-v1.0-small/train/patient00292/study1/view1_frontal.jpg,Billy,Male,54,15079559455,320201199103194665,重庆市玉珍县朝阳吴路x座 691003,Frontal,PA,1,0,,,,,0,,,0,0,,,1
CheXpert-v1.0-small/train/patient00292/study1/view2_lateral.jpg,Gary,Male,54,18744848843,54243119500315589X,山东省璐市涪城兴城路H座 267865,Lateral,,1,0,,,,,0,,,0,0,,,1
CheXpert-v1.0-small/train/patient00293/study1/view1_frontal.jpg,William,Male,63,15640872068,210224193512115691,湖南省兴安盟市静安呼和浩特街v座 818075,Frontal,PA,,,-1,,,0,,,,,-1,,,
CheXpert-v1.0-small/train/patient00293/study1/view2_lateral.jpg,Alonzo,Male,63,15830055720,540225194403102733,河南省荣县普陀淮安路n座 298350,Lateral,,,,-1,,,0,,,,,-1,,,
CheXpert-v1.0-small/train/patient00294/study1/view1_frontal.jpg,Tamara,Female,35,13466852584,41072619720211068X,福建省沈阳市华龙西宁街g座 156730,Frontal,PA,,,-1,,,,1,,,,0,,,
CheXpert-v1.0-small/train/patient00294/study1/view2_lateral.jpg,Jane,Female,35,13334366053,43102119480711983X,天津市沈阳市丰都汕尾路h座 136304,Lateral,,,,-1,,,,1,,,,0,,,
CheXpert-v1.0-small/train/patient00294/study17/view1_frontal.jpg,Susan,Female,36,13709768134,450109199904029226,山东省杭州县南长南京路r座 220357,Frontal,AP,,,,1,,0,,,,,0,,,1
CheXpert-v1.0-small/train/patient00294/study9/view1_frontal.jpg,Marilyn,Female,35,15698271236,411302196901118027,新疆维吾尔自治区贵阳县门头沟程街I座 689838,Frontal,AP,,,,0,1,,,,,0,,,1,1
CheXpert-v1.0-small/train/patient00294/study11/view1_frontal.jpg,Marion,Female,36,13335177341,410802200309100261,江苏省雪市涪城呼和浩特街z座 195023,Frontal,AP,,,1,,,,,0,,,,,,
CheXpert-v1.0-small/train/patient00294/study18/view1_frontal.jpg,Rose,Female,37,13930457852,652828194305160357,浙江省凯市和平宁德街Z座 154988,Frontal,AP,1,0,,,,0,0,,,,0,,,1
CheXpert-v1.0-small/train/patient00294/study16/view1_frontal.jpg,Linda,Female,36,13922635146,210921196508034680,青海省玲市清浦西宁路g座 306786,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00294/study20/view1_frontal.jpg,Jessica,Female,39,18549355245,411002200004139728,山西省兴城市蓟州沈阳街X座 385756,Frontal,AP,,,-1,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00294/study6/view1_frontal.jpg,Bertha,Female,35,15369009643,130533200701033527,香港特别行政区霞市梁平荆门街I座 132013,Frontal,AP,,,-1,1,,1,,,,,,,,
CheXpert-v1.0-small/train/patient00294/study8/view1_frontal.jpg,Helen,Female,35,18894426480,540100196608309849,台湾省霞市孝南宜都街B座 713571,Frontal,AP,,,-1,,,0,,,,,,,1,0
CheXpert-v1.0-small/train/patient00294/study10/view1_frontal.jpg,Rebecca,Female,36,18648896805,45010919660909120X,天津市哈尔滨县淄川郭路K座 849439,Frontal,AP,,,,1,,,,,,,0,,,1
CheXpert-v1.0-small/train/patient00294/study19/view1_frontal.jpg,Donna,Female,39,15530012168,422827194002158736,陕西省兵市金平邵街W座 845424,Frontal,AP,,0,,1,,,0,,1,0,0,,,1
CheXpert-v1.0-small/train/patient00294/study7/view1_frontal.jpg,Betty,Female,35,18829589521,469023196612153880,新疆维吾尔自治区西安县锡山崔街n座 471097,Frontal,AP,,,-1,1,,1,,,,,,,,
CheXpert-v1.0-small/train/patient00294/study4/view1_frontal.jpg,Linda,Female,35,18189085286,620104193607300369,台湾省秀梅市华龙乌鲁木齐路i座 173535,Frontal,AP,,,-1,,,1,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00294/study12/view1_frontal.jpg,Daisy,Female,36,15163421284,141026200604087904,西藏自治区兴安盟县秀英傅街a座 444725,Frontal,AP,,,,1,,,-1,,-1,,,,1,1
CheXpert-v1.0-small/train/patient00294/study5/view1_frontal.jpg,Juanita,Female,35,13731822972,623024200207093378,广西壮族自治区华市清浦萧街x座 505205,Frontal,AP,,,,,,,-1,,-1,,,,,
CheXpert-v1.0-small/train/patient00294/study2/view1_frontal.jpg,Marietta,Female,35,13233190838,130928194509224182,陕西省汕尾市沈河林街f座 473456,Frontal,AP,,,1,1,,1,,,,0,,,,1
CheXpert-v1.0-small/train/patient00294/study14/view1_frontal.jpg,Nancy,Female,36,15735001485,371321197003166909,上海市平市东丽贵阳路C座 657172,Frontal,AP,,-1,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00294/study3/view1_frontal.jpg,Denise,Female,35,13079312190,511401193703231992,北京市洋市吉区应路P座 526450,Frontal,AP,,,,1,,-1,,,,,,,,1
CheXpert-v1.0-small/train/patient00294/study13/view1_frontal.jpg,Rachel,Female,36,13824076225,360721200308038039,辽宁省红市东丽合山路c座 816417,Frontal,AP,,,,-1,,0,,,1,,,,,1
CheXpert-v1.0-small/train/patient00294/study15/view1_frontal.jpg,Idella,Female,36,15922296017,330801197705131085,江苏省琴市友好张街O座 141607,Frontal,AP,,,,1,,,,,,,-1,,,1
CheXpert-v1.0-small/train/patient00295/study1/view1_frontal.jpg,Jake,Male,58,15388146568,640300196812215860,台湾省鹏市海陵天津路u座 989754,Frontal,AP,1,,0,,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient00296/study1/view1_frontal.jpg,Heriberto,Male,54,13084843994,654028195101119531,广西壮族自治区丹丹县高港潮州街b座 953446,Frontal,PA,,-1,,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00296/study1/view2_lateral.jpg,Edward,Male,54,18052582306,41050119811006466X,澳门特别行政区小红县长寿巢湖街z座 609913,Lateral,,,-1,,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00297/study1/view1_frontal.jpg,Joann,Female,79,18278586602,610114196711096390,河南省东市友好郭路A座 289978,Frontal,AP,,0,,,,,,,,0,0,,0,
CheXpert-v1.0-small/train/patient00298/study1/view1_frontal.jpg,Veronica,Female,50,18681332787,130922195012102792,山东省慧县淄川郭路Q座 505422,Frontal,PA,,,1,,1,,1,,,,1,,,
CheXpert-v1.0-small/train/patient00298/study1/view2_lateral.jpg,Peggy,Female,50,13667294830,511601200003311848,新疆维吾尔自治区辉市安次王路l座 888475,Lateral,,,,1,,1,,1,,,,1,,,
CheXpert-v1.0-small/train/patient00298/study5/view1_frontal.jpg,Anna,Female,50,15652478136,230231194001105821,香港特别行政区杨县合川荆门街V座 875006,Frontal,AP,,,,1,,1,-1,,-1,0,1,,,1
CheXpert-v1.0-small/train/patient00298/study2/view1_frontal.jpg,Kathy,Female,50,13895348854,340521198903195309,重庆市兰州县六枝特汕尾路m座 921193,Frontal,AP,,,1,,,,-1,,,,1,,,1
CheXpert-v1.0-small/train/patient00298/study6/view1_frontal.jpg,Maria,Female,50,15132902101,330102198301191762,澳门特别行政区俊市沈北新张家港路F座 414536,Frontal,AP,,,,-1,,1,,,,,-1,,,1
CheXpert-v1.0-small/train/patient00298/study4/view1_frontal.jpg,Bernadine,Female,50,15251089159,540231199612283294,四川省兰州县朝阳合肥街W座 657555,Frontal,AP,,,,1,,1,,,,,-1,,,1
CheXpert-v1.0-small/train/patient00298/study3/view1_frontal.jpg,Joan,Female,50,13182291457,210904195903315756,青海省台北县沙湾昆明路P座 545558,Frontal,AP,,,,1,,1,-1,,-1,0,1,,,1
CheXpert-v1.0-small/train/patient00299/study1/view1_frontal.jpg,Mabel,Female,40,13722597312,330603194608166778,澳门特别行政区永安县锡山刘街O座 145278,Frontal,AP,,,,,,,0,,1,,,,,1
CheXpert-v1.0-small/train/patient00299/study2/view1_frontal.jpg,Dorothy,Female,43,18948504075,361002196610294943,内蒙古自治区南昌县涪城古街K座 565418,Frontal,AP,,,,1,,-1,-1,,-1,,,,,
CheXpert-v1.0-small/train/patient00300/study1/view1_frontal.jpg,Paul,Male,31,18767547629,410727193902086826,甘肃省台北市大兴宋路h座 165782,Frontal,AP,,0,,,,,,,,0,,,1,
CheXpert-v1.0-small/train/patient00301/study1/view1_frontal.jpg,Darryl,Male,74,13157674733,411681195307264643,河北省丹丹县闵行惠州路j座 221290,Frontal,PA,1,,,0,,,,,,0,0,,,1
CheXpert-v1.0-small/train/patient00301/study1/view2_lateral.jpg,Jason,Male,74,13753850910,610116199411041546,重庆市荆门县滨城六安路G座 134896,Lateral,,1,,,0,,,,,,0,0,,,1
CheXpert-v1.0-small/train/patient00302/study1/view1_frontal.jpg,Mellisa,Female,51,18210032608,421022199001027837,山西省潮州市滨城宁德路D座 165845,Frontal,PA,1,0,,,,,,,,0,0,,,1
CheXpert-v1.0-small/train/patient00302/study1/view2_lateral.jpg,Nichol,Female,51,13771260736,341523198206251268,新疆维吾尔自治区张家港县门头沟淮安街N座 435449,Lateral,,1,0,,,,,,,,0,0,,,1
CheXpert-v1.0-small/train/patient00303/study1/view1_frontal.jpg,James,Male,79,15532031735,140224195111120116,内蒙古自治区六安县淄川澳门街S座 809523,Frontal,AP,,,1,,,1,,,1,,1,,,
CheXpert-v1.0-small/train/patient00303/study2/view1_frontal.jpg,Robert,Male,79,13300039559,350982196508027265,台湾省建市沙湾何街c座 154633,Frontal,AP,,,,,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00304/study1/view1_frontal.jpg,Terry,Male,45,14781180001,141182196008063508,黑龙江省淮安市六枝特巢湖街C座 773484,Frontal,PA,1,,0,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00304/study1/view2_lateral.jpg,James,Male,45,18931192219,210500196809045064,吉林省拉萨市门头沟彭街R座 206215,Lateral,,1,,0,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00305/study1/view1_frontal.jpg,Patrick,Male,46,15645528597,370285196105143653,青海省郑州市合川成都路B座 266619,Frontal,PA,,,,0,,,0,,,0,0,,0,
CheXpert-v1.0-small/train/patient00305/study1/view2_lateral.jpg,George,Male,46,15170148370,330303194809205626,澳门特别行政区北镇县牧野西宁街v座 359968,Lateral,,,,,0,,,0,,,0,0,,0,
CheXpert-v1.0-small/train/patient00306/study1/view1_frontal.jpg,Alexander,Male,60,18817637880,370830197708073748,台湾省阜新市白云高街j座 362659,Frontal,AP,,,-1,1,,1,,-1,-1,,,,,
CheXpert-v1.0-small/train/patient00307/study3/view1_frontal.jpg,Nicholas,Male,52,18780929338,411523198105172446,河南省梅县沙湾涂路K座 523049,Frontal,PA,,,,,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00307/study3/view2_lateral.jpg,Charles,Male,52,18733370437,21090519731025093X,甘肃省太原市城东兰州街v座 198856,Lateral,,,,,,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00307/study2/view1_frontal.jpg,Ralph,Male,52,14762571736,610901198103217022,上海市宁市梁平雷路h座 445133,Frontal,AP,,,,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00307/study1/view1_frontal.jpg,Jonathan,Male,52,15372158103,430401196210024680,江西省洋县牧野杨路R座 641977,Frontal,AP,,1,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient00308/study4/view1_frontal.jpg,Donald,Male,77,13709073624,320501199608304571,海南省丽娟市高港卢路b座 838854,Frontal,PA,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00308/study4/view2_lateral.jpg,Mark,Male,77,18012485082,210323200611065441,安徽省彬市牧野台北路t座 887965,Lateral,,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00308/study1/view1_frontal.jpg,William,Male,77,18935064389,512081195410026127,青海省文市怀柔许路l座 864492,Frontal,AP,,,,1,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00308/study2/view1_frontal.jpg,Christopher,Male,77,15823680619,43078119840716430X,陕西省宁德县大兴成都街i座 649927,Frontal,AP,,,,-1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00308/study3/view2_lateral.jpg,Robert,Male,77,13466246782,130204196308307635,广东省辉县沙市大冶街J座 640124,Lateral,,,,,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00308/study3/view1_frontal.jpg,Nigel,Male,77,13250912305,430111194107090126,新疆维吾尔自治区柳州市秀英周路k座 925917,Frontal,AP,,,,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00309/study1/view1_frontal.jpg,Ramon,Male,70,15679626140,430702200703126185,山西省帅县花溪亓街e座 175461,Frontal,PA,,,,1,1,-1,,-1,,,,,,
CheXpert-v1.0-small/train/patient00309/study1/view2_lateral.jpg,Lawrence,Male,70,13354000013,371300200507283941,新疆维吾尔自治区长沙县永川银川街H座 738309,Lateral,,,,,1,1,-1,,-1,,,,,,
CheXpert-v1.0-small/train/patient00309/study2/view1_frontal.jpg,Jason,Male,70,14548653122,430100199910021270,澳门特别行政区深圳市合川北京街V座 885548,Frontal,AP,,,,,1,-1,1,-1,,,,,,
CheXpert-v1.0-small/train/patient00310/study4/view1_frontal.jpg,Classie,Female,24,14559654872,350701196906240986,安徽省太原市滨城王街F座 214883,Frontal,PA,,0,,1,0,,,-1,,,0,,,1
CheXpert-v1.0-small/train/patient00310/study4/view2_lateral.jpg,Dorothy,Female,24,15364880354,410101196803197667,甘肃省桂花市房山刘街u座 617102,Lateral,,,0,,1,0,,,-1,,,0,,,1
CheXpert-v1.0-small/train/patient00310/study3/view1_frontal.jpg,Lisa,Female,24,15852090644,230523197005123023,西藏自治区齐齐哈尔市房山北京路T座 934921,Frontal,AP,1,,,,,,,,,0,,,,
CheXpert-v1.0-small/train/patient00310/study5/view1_frontal.jpg,Katrina,Female,24,13003419705,141129197207085470,上海市丽华县平山太原街F座 396156,Frontal,AP,,,,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study10/view1_frontal.jpg,Lynne,Female,25,13347918278,532502194304213560,浙江省强县静安海口路q座 710493,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study20/view1_frontal.jpg,Cecilia,Female,25,14545043470,152221196208273329,香港特别行政区瑞县静安王街Z座 272599,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study28/view1_frontal.jpg,Julie,Female,25,14553374464,320506198504205648,安徽省欢市华龙田街z座 500949,Frontal,AP,,,,,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study26/view1_frontal.jpg,Constance,Female,25,18897754278,51040219610208923X,青海省天津市清浦哈尔滨路r座 743402,Frontal,AP,,0,0,,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study18/view1_frontal.jpg,Anna,Female,25,13963629357,320611199209076848,重庆市张家港县合川贺街P座 938531,Frontal,AP,,,,1,,,,,,-1,1,,,
CheXpert-v1.0-small/train/patient00310/study19/view1_frontal.jpg,Marsha,Female,25,13671653820,620922198008241407,云南省兰州县清城通辽路K座 623187,Frontal,AP,,,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study12/view1_frontal.jpg,Andrea,Female,25,15765538211,510114196704016061,天津市梅市丰都成都路Z座 684230,Frontal,AP,,,,1,,,,,,,1,,,
CheXpert-v1.0-small/train/patient00310/study6/view1_frontal.jpg,Denyse,Female,24,13016958078,220100194908285988,台湾省淮安县高港曾路n座 901587,Frontal,AP,,1,1,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study23/view1_frontal.jpg,Barbara,Female,25,14783675320,230400200508177298,湖南省南京市华龙合肥街I座 991583,Frontal,AP,,,,1,,,,,-1,-1,-1,,,1
CheXpert-v1.0-small/train/patient00310/study1/view1_frontal.jpg,Rebecca,Female,23,13113180659,410404198201114793,湖北省潮州市房山南宁街L座 434220,Frontal,AP,,,,,,,,,,1,,,,
CheXpert-v1.0-small/train/patient00310/study35/view1_frontal.jpg,Ida,Female,25,13926772636,450703195810140763,西藏自治区沈阳市南湖李街H座 452628,Frontal,AP,,,,1,,,,,1,1,,,,1
CheXpert-v1.0-small/train/patient00310/study14/view1_frontal.jpg,Tiffani,Female,25,14779448341,420300195701071598,河南省俊县双滦海门街d座 799161,Frontal,AP,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00310/study7/view1_frontal.jpg,Stephanie,Female,24,13372237589,130132194311062772,台湾省红霞市江北朱路L座 247918,Frontal,AP,,1,1,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study25/view1_frontal.jpg,Sharon,Female,25,14576232791,230125194412301808,重庆市济南县西峰黄街G座 713901,Frontal,AP,,,1,-1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study39/view1_frontal.jpg,Susan,Female,25,13494773314,230227195305030857,澳门特别行政区俊市南溪李街J座 793220,Frontal,AP,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00310/study29/view1_frontal.jpg,Christine,Female,25,18631465742,230828197501261677,浙江省颖市浔阳兴安盟街E座 250025,Frontal,AP,,,,,,,,,1,0,,,,
CheXpert-v1.0-small/train/patient00310/study8/view1_frontal.jpg,Kristan,Female,24,15072763044,150103193909173116,上海市建平县龙潭陈街G座 662362,Frontal,AP,,-1,-1,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study22/view1_frontal.jpg,Leonor,Female,25,13821327728,140109198407039266,天津市桂珍市海陵徐街g座 336455,Frontal,AP,,,0,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00310/study31/view1_frontal.jpg,Alice,Female,25,18249632064,420112194907176854,江苏省凤英县沙市合肥街X座 291545,Frontal,AP,,,0,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study40/view1_frontal.jpg,Madonna,Female,25,13462044091,231005200603299788,江西省刚市永川辽阳街B座 794408,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study30/view1_frontal.jpg,Angela,Female,25,14561334775,653227194512013490,香港特别行政区齐齐哈尔市门头沟张路I座 404370,Frontal,AP,,0,0,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study13/view1_frontal.jpg,Iva,Female,25,13708676881,64040219790728954X,山东省武汉县龙潭梧州路b座 242930,Frontal,AP,,,0,,,,1,,-1,,-1,,,1
CheXpert-v1.0-small/train/patient00310/study9/view1_frontal.jpg,Marlene,Female,24,13967449913,450312195109244497,江西省秀英市龙潭吴街p座 616694,Frontal,AP,,,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study36/view1_frontal.jpg,Denise,Female,25,15295145578,13070319980530734X,宁夏回族自治区瑜县高港王路R座 444283,Frontal,AP,,,,1,,,,,1,1,,,,1
CheXpert-v1.0-small/train/patient00310/study38/view1_frontal.jpg,Troy,Female,25,13541462182,620321199906249414,香港特别行政区丽市华龙潜江路v座 156061,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study21/view1_frontal.jpg,Donna,Female,25,13398833702,420902194412085089,宁夏回族自治区丽丽市涪城重庆街c座 535848,Frontal,AP,,,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study33/view1_frontal.jpg,Marlene,Female,25,13451806923,43011219710810661X,香港特别行政区鹏县山亭柳州街d座 662227,Frontal,AP,,,0,,,0,-1,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study15/view1_frontal.jpg,Lillian,Female,25,15147715754,510000197007301490,湖北省嘉禾县永川陈街W座 762889,Frontal,AP,,,,,,,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00310/study37/view1_frontal.jpg,Anna,Female,25,15841562487,360731193911190449,江苏省颖市高港大冶街v座 550487,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study2/view1_frontal.jpg,Jami,Female,23,13963943064,140721199506195821,广东省丽华县静安宋路f座 439728,Frontal,AP,,,,,,,,,,1,,,,
CheXpert-v1.0-small/train/patient00310/study34/view1_frontal.jpg,Tina,Female,25,15574802568,451228198509237843,河南省博县沙市张街b座 470134,Frontal,AP,,-1,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00310/study27/view1_frontal.jpg,Erin,Female,25,13238284935,542128198008118173,江苏省晶市东城罗路d座 148135,Frontal,AP,,0,0,,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00310/study17/view1_frontal.jpg,Mary,Female,25,14588030385,22242619720526633X,天津市昆明县南湖詹路V座 579747,Frontal,AP,,,,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study24/view1_frontal.jpg,Maria,Female,25,13150831822,230706199111079832,海南省凤兰县怀柔廖路B座 808567,Frontal,AP,,,,-1,,,,,-1,1,-1,,,1
CheXpert-v1.0-small/train/patient00310/study16/view1_frontal.jpg,Velva,Female,25,18758230998,652123198312120394,台湾省杰市滨城黄街A座 807841,Frontal,AP,,,,1,,,,,1,1,1,,,1
CheXpert-v1.0-small/train/patient00310/study11/view1_frontal.jpg,Jennifer,Female,25,13609258668,532300200106043390,山东省沈阳市璧山东莞路g座 776835,Frontal,AP,,,,1,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient00310/study32/view1_frontal.jpg,Lorraine,Female,25,15770165885,511603197208140235,内蒙古自治区雪市大兴兰州路n座 967366,Frontal,AP,,,,1,,,,,1,1,,,,1
CheXpert-v1.0-small/train/patient00310/study41/view1_frontal.jpg,June,Female,25,13999859056,320211194310229074,上海市杰市魏都李路L座 135189,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00311/study1/view1_frontal.jpg,Nichole,Female,65,14571214918,330411198309044380,湖南省文县清城周街Y座 103679,Frontal,AP,,,,,,,,-1,,,,,,
CheXpert-v1.0-small/train/patient00312/study3/view1_frontal.jpg,Sheila,Female,49,13293107577,321301195601263836,山西省健县南溪汕尾街h座 509031,Frontal,AP,,,0,,,,0,,1,,0,,,
